5,0.07027027027027027,0.00582945906116585
10,0.06404031149793862,0.015213438053138765
20,0.10572606504809895,0.036272082872910824
50,0.11653687585890976,0.054865543107712224
100,0.12753092075125974,0.062382786612851154
200,0.20586349060925332,0.10654200411756191
500,0.25469537333944114,0.1564539148365585
1000,0.3192853870819973,0.19445057298198776
2000,0.3467704993128722,0.229606416194656
5000,0.37590471827759964,0.25364843555839073
10000,0.39890059551076495,0.28843649420518613
20000,0.41530004580852037,0.2994378673917431
43656,0.43023362345396243,0.3145438209665201
5,0.04983967017865322,0.005126409255935608
10,0.05423728813559321,0.008863485929239665
20,0.08309665597801191,0.02412366404972982
50,0.08566193311956023,0.03298262842007912
100,0.14063215758131012,0.07679554696391316
200,0.1596885020613834,0.08744288949287396
500,0.23838754008245533,0.15664464516176885
1000,0.3031607879065506,0.20699965017421892
2000,0.33605130554283097,0.2428030088963358
5000,0.3914796152084288,0.2732866786119311
10000,0.3874484654145671,0.2851064220741381
20000,0.429225836005497,0.30549442683581407
43656,0.44608337150710026,0.32786486617700566
5,0.08575355016032982,0.011050017046715268
10,0.0820888685295465,0.007951199705477984
20,0.1071003206596427,0.022761088582193723
50,0.1060009161704077,0.045107864105854295
100,0.1484196060467247,0.07115990212203752
200,0.19276225377920292,0.11151452698964909
500,0.2461749885478699,0.14470373683833576
1000,0.2950068712780577,0.1931973014428401
2000,0.3292716445258818,0.23163816745542304
5000,0.38928080622995875,0.26714600444335557
10000,0.4057718735684837,0.28927322071802847
20000,0.41969766376546036,0.30462717865005634
43656,0.43683005038937245,0.3207919283680647
5,0.06211635364177737,0.013411613815740554
10,0.10627576729271644,0.02375771008386208
20,0.11479615208428767,0.030656716890691972
50,0.16042143838754008,0.05718364654862591
100,0.16912505726065047,0.08211090653434115
200,0.18799816765918462,0.10541592951307702
500,0.2648648648648649,0.15694240764900022
1000,0.31378836463582227,0.2059394914284849
2000,0.3566651397159872,0.24547363474993433
5000,0.38754008245533667,0.2723483259359962
10000,0.4046724690792487,0.2843504599930806
20000,0.4196060467246908,0.3009775585201073
43656,0.4344480073293633,0.3220238706270914
