5,0.0700870361887311,0.0066758552474286735
10,0.09262482821804854,0.019539826091057443
20,0.11232249198350894,0.029028338283887276
50,0.1858909757214842,0.07944893200196287
100,0.3614292258360055,0.18107837300033447
200,0.4774163994502978,0.2684062520160485
500,0.5952359138799816,0.3843645998604138
1000,0.6359138799816766,0.45354954879948584
2000,0.6537792029317453,0.4794854536282792
5000,0.6843792945487861,0.5168047352273205
10000,0.7006871278057719,0.5418714237671234
20000,0.7097572148419606,0.5683349975534544
43656,0.726156665139716,0.5817121518676328
5,0.021621621621621623,0.010814948048733657
10,0.11195602382043059,0.014654187863118968
20,0.1609711406321576,0.054987214885665076
50,0.2011910215300046,0.09009935019401041
100,0.40366468163078334,0.1876617205792278
200,0.48492899679340357,0.27870039419644216
500,0.61099404489235,0.41108120440918733
1000,0.6410444342647732,0.4514718220040306
2000,0.6660558863948695,0.4758199871586394
5000,0.6917086578103527,0.5128959585918976
10000,0.7087494273934952,0.5269409957288113
20000,0.7222171323866239,0.551990104339595
43656,0.7372423270728355,0.5981397861667254
5,0.08126431516262025,0.0063216603502586205
10,0.08108108108108109,0.005770208770717332
20,0.11287219422812643,0.02977632002602693
50,0.25634448007329363,0.12534608476153142
100,0.40091617040769584,0.20138933525116265
200,0.47530920751259736,0.2794089078096398
500,0.5741639945029775,0.37081565708573005
1000,0.6366468163078333,0.44162966874396437
2000,0.6680714612918003,0.48376526427310496
5000,0.6878607420980303,0.5095367603579727
10000,0.7071919377004123,0.536797169553914
20000,0.722858451672011,0.5624042915828092
43656,0.7314704535043518,0.568504984058096
5,0.06477324782409528,0.016522793656049632
10,0.12853870819972515,0.019169398061107554
20,0.16820888685295465,0.04128242854085972
50,0.2586349060925332,0.09665554268878632
100,0.3066422354557948,0.13550449071146184
200,0.45194686211635365,0.24200128006586247
500,0.5877233165368758,0.3802061274042311
1000,0.63957856161246,0.4370089370904469
2000,0.6581768208886853,0.46717448088157193
5000,0.6847457627118644,0.5091785312779143
10000,0.7039853412734769,0.5345894129561106
20000,0.7192853870819973,0.5572245226913094
43656,0.7332111772789739,0.5791390661989596
5,0.046266605588639494,0.004092688970698094
10,0.0706367384333486,0.018453134973755635
20,0.11406321575813101,0.030632507316307896
50,0.20284012826385706,0.08445832179262351
100,0.29601465872652316,0.14976869810421525
200,0.4320659642693541,0.25140921921061465
500,0.6000916170407696,0.3973607312619581
1000,0.6404031149793862,0.43863808850062613
2000,0.6659642693540999,0.48821881818357704
5000,0.6922583600549702,0.5256740069808749
10000,0.7075584058634906,0.5451919019032793
20000,0.7198350893266148,0.5655168014909356
43656,0.7370590929912963,0.5924597833326027
5,0.13018781493357764,0.03188507901147392
10,0.07375171781951442,0.005662614853581835
20,0.0994961062757673,0.025785870120058632
50,0.25469537333944114,0.1026076943981326
100,0.31333027943197433,0.1580374594673536
200,0.4864864864864865,0.2861175314945871
500,0.6087036188731104,0.3929845133219748
1000,0.6349977095739807,0.42478380759575163
2000,0.6559780119102153,0.4585564768289546
5000,0.6877691250572606,0.5190794588388348
10000,0.7036188731103985,0.5409644372825386
20000,0.716903344021988,0.56764437747239
43656,0.7308291342189649,0.5826131866794177
5,0.04754924415941365,0.009191338070336895
10,0.06807146129180028,0.005130476828021981
20,0.10032065964269354,0.028050008426742698
50,0.17251488776912505,0.0773508562776198
100,0.32423270728355474,0.1517015951355913
200,0.4276683463124141,0.23566758517094438
500,0.5912963811268896,0.4033430419557404
1000,0.6406779661016949,0.4562608507712066
2000,0.6652313330279432,0.4925084779221351
5000,0.6818140174072378,0.5146418902581043
10000,0.699770957398076,0.5330052428047709
20000,0.7131470453504352,0.5802135601574974
43656,0.7277141548327989,0.5943491363347616
5,0.08108108108108109,0.006980099009274784
10,0.13623453962437013,0.023326358550447405
20,0.10371049015116812,0.023694910531011457
50,0.14109024278515803,0.04422860590171397
100,0.23344021988089786,0.11088846773974897
200,0.43307375171781953,0.2725238329830994
500,0.5669262482821805,0.37854763708917843
1000,0.6208886852954649,0.4275576887608311
2000,0.6419606046724691,0.4651538819751089
5000,0.6835547411818598,0.5185419267096852
10000,0.692075125973431,0.5266235787589271
20000,0.7086578103527256,0.5459631038798293
43656,0.7253321117727898,0.5723204007519352
5,0.03783783783783784,0.008759084608590425
10,0.07869903802107192,0.01902581088214604
20,0.1451213925790197,0.0351298700484823
50,0.19642693540998626,0.09004055424925349
100,0.3123224919835089,0.17414642152463572
200,0.48135593220338985,0.28958712091912003
500,0.6212551534585433,0.41234055079585513
1000,0.6476408612001833,0.44817817954230016
2000,0.6715529088410445,0.4815934896253625
5000,0.6967475950526798,0.5093222358890912
10000,0.7089326614750343,0.5331287564663912
20000,0.7222171323866239,0.5540510975039019
43656,0.7353183692166743,0.5761803174156286
5,0.06852954649564819,0.011344161935727633
10,0.11378836463582226,0.019583727011314795
20,0.14365551992670636,0.04404187532651566
50,0.29207512597343105,0.14609062144588852
100,0.30728355474118185,0.16486177816571057
200,0.4494732020155749,0.270858823935485
500,0.5825011452130097,0.3855841714870754
1000,0.6322491983508932,0.4365393757074394
2000,0.6639486944571691,0.48523911253056
5000,0.6909757214841961,0.517454057619696
10000,0.7054512139257902,0.5366189741066714
20000,0.7206596426935411,0.559102932048592
43656,0.7332111772789739,0.5955755653238528
5,0.08731103985341274,0.011911916778062463
10,0.07869903802107192,0.016231462447925525
20,0.10068712780577187,0.018080982027177835
50,0.13705909299129637,0.04676280348090968
100,0.2940907008703619,0.1316251415687421
200,0.4165826843792945,0.23756284253269097
500,0.5738891433806688,0.3581748117123503
1000,0.6360054970224461,0.44417211897696024
2000,0.6638570774163994,0.4784712075558329
5000,0.6905176362803481,0.5209198176645963
10000,0.7071003206596427,0.5384691633798
20000,0.7182775996335319,0.5640267925534616
43656,0.7348602840128264,0.5913027879716231
5,0.03719651855245076,0.0027601210102314827
10,0.058176820888685296,0.01131470475097553
20,0.160879523591388,0.033580413131310986
50,0.201099404489235,0.05785192576554922
100,0.33825011452130094,0.15371285568776386
200,0.481539166284929,0.26803154801949447
500,0.5829592304168575,0.37984396537924575
1000,0.6228126431516262,0.42927295758726347
2000,0.6570774163994503,0.47760383337234796
5000,0.687036188731104,0.510840502372223
10000,0.7011452130096197,0.5262097332926978
20000,0.711864406779661,0.544707011806085
43656,0.7263398992212552,0.5626733076436973
5,0.05744388456252863,0.018380237317292433
